"SALESORDERID","CREATEDBY","CREATEDAT","CHANGEDBY","CHANGEDAT","FISCVARIANT","FISCALYEARPERIOD","NOTEID","PARTNERID","SALESORG","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","LIFECYCLESTATUS","BILLINGSTATUS","DELIVERYSTATUS"
"0050002834","0000000023",2013-08-16,"0000000023",2013-08-17,K4,"2013008","","100000007",EMEA,USD,113135.58,100565.00,12570.58,"","",C
"0050002851","0000000015",2013-08-21,"0000000015",2013-08-23,K4,"2013008","","100000037",EMEA,USD,86717.23,77082.00,9635.23,"","",C
"0050003034","0000000020",2013-10-22,"0000000020",2013-10-25,K4,"2013010","","100000008",EMEA,USD,111106.10,98761.00,12345.10,"","",C
"0050003186","0000000020",2013-12-13,"0000000020",2013-12-16,K4,"2013012","","100000014",EMEA,USD,96472.10,85753.00,10719.10,"","",C
"0050003221","0000000023",2013-12-24,"0000000023",2013-12-25,K4,"2013012","","100000012",EMEA,USD,67658.62,60141.00,7517.62,"","",C
"0050003404","0000000020",2014-03-04,"0000000020",2014-03-07,K4,"2014003","","100000013",EMEA,USD,44308.12,39385.00,4923.12,"","",C
"0050003408","0000000023",2014-03-06,"0000000023",2014-03-08,K4,"2014003","","100000009",EMEA,USD,40668.75,36150.00,4518.75,"","",C
"0050003470","0000000020",2014-03-30,"0000000020",2014-04-02,K4,"2014003","","100000007",EMEA,USD,74935.11,66609.00,8326.11,"","",C
"0050003574","0000000020",2014-05-10,"0000000020",2014-05-12,K4,"2014005","","100000037",EMEA,USD,88987.48,79100.00,9887.48,"","",C
"0050003719","0000000023",2014-07-02,"0000000023",2014-07-05,K4,"2014007","","100000011",EMEA,USD,90868.47,80772.00,10096.47,"","",C
"0050003748","0000000023",2014-07-17,"0000000023",2014-07-19,K4,"2014007","","100000013",EMEA,USD,81658.10,72585.00,9073.10,"","",C
"0050003812","0000000023",2014-08-05,"0000000023",2014-08-07,K4,"2014008","","100000007",EMEA,USD,77342.59,68749.00,8593.59,"","",C
"0050004154","0000000023",2014-12-03,"0000000023",2014-12-04,K4,"2014012","","100000011",EMEA,USD,89832.35,79851.00,9981.35,"","",C
"0050004706","0000000023",2015-05-30,"0000000023",2015-06-01,K4,"2015005","","100000013",EMEA,USD,71799.75,63822.00,7977.75,"","",C
"0050004972","0000000023",2015-08-25,"0000000023",2015-08-27,K4,"2015008","","100000009",EMEA,USD,47622.36,42331.00,5291.36,"","",C
"0050004998","0000000020",2015-09-05,"0000000020",2015-09-08,K4,"2015009","","100000035",EMEA,USD,56868.75,50550.00,6318.75,"","",C
"0050005084","0000000020",2015-09-30,"0000000020",2015-10-03,K4,"2015009","","100000037",EMEA,USD,100823.61,89621.00,11202.61,"","",C
"0050005483","0000000020",2016-02-03,"0000000020",2016-02-05,K4,"2016002","","100000014",EMEA,USD,63124.86,56111.00,7013.86,"","",C
"0050005885","0000000015",2016-07-05,"0000000015",2016-07-07,K4,"2016007","","100000035",EMEA,USD,118659.33,105475.00,13184.33,"","",C
"0050005898","0000000023",2016-07-07,"0000000023",2016-07-10,K4,"2016007","","100000014",EMEA,USD,55012.50,48900.00,6112.50,"","",C
"0050006108","0000000020",2016-09-11,"0000000020",2016-09-14,K4,"2016009","","100000012",EMEA,USD,91408.49,81252.00,10156.49,"","",C
"0050006677","0000000023",2017-04-03,"0000000023",2017-04-05,K4,"2017004","","100000007",EMEA,USD,78013.11,69345.00,8668.11,"","",C
"0050006916","0000000023",2017-06-20,"0000000023",2017-06-21,K4,"2017006","","100000008",EMEA,USD,20868.75,18550.00,2318.75,"","",C
"0050006967","0000000015",2017-07-11,"0000000015",2017-07-14,K4,"2017007","","100000037",EMEA,USD,68568.75,60950.00,7618.75,"","",C
"0050007032","0000000023",2017-07-27,"0000000023",2017-07-29,K4,"2017007","","100000036",EMEA,USD,79140.37,70347.00,8793.37,"","",C
"0050007279","0000000023",2017-10-16,"0000000023",2017-10-17,K4,"2017010","","100000013",EMEA,USD,87473.22,77754.00,9719.22,"","",C
"0050007525","0000000023",2018-01-08,"0000000023",2018-01-10,K4,"2018001","","100000009",EMEA,USD,62077.48,55180.00,6897.48,"","",C
"0050007549","0000000020",2018-01-15,"0000000020",2018-01-16,K4,"2018001","","100000007",EMEA,USD,40387.50,35900.00,4487.50,"","",C
"0050007568","0000000023",2018-01-22,"0000000023",2018-01-23,K4,"2018001","","100000035",EMEA,USD,49500.00,44000.00,5500.00,"","",C
"0050007685","0000000023",2018-03-01,"0000000023",2018-03-03,K4,"2018003","","100000036",EMEA,USD,66062.24,58722.00,7340.24,"","",C
"0050007754","0000000023",2018-03-29,"0000000023",2018-04-01,K4,"2018003","","100000011",EMEA,USD,55449.00,49288.00,6161.00,"","",C
"0050008311","0000000023",2018-10-10,"0000000023",2018-10-12,K4,"2018010","","100000013",EMEA,USD,74837.23,66522.00,8315.23,"","",C
"0050008529","0000000023",2018-12-31,"0000000023",2019-01-02,K4,"2018012","","100000007",EMEA,USD,104335.83,92743.00,11592.83,"","",C
"0050008540","0000000015",2019-01-03,"0000000015",2019-01-04,K4,"2019001","","100000006",EMEA,USD,50565.37,44947.00,5618.37,"","",C
"0050008670","0000000020",2019-02-17,"0000000020",2019-02-18,K4,"2019002","","100000038",EMEA,USD,98400.37,87467.00,10933.37,"","",C
"0050009161","0000000020",2019-08-14,"0000000020",2019-08-17,K4,"2019008","","100000013",EMEA,USD,116506.11,103561.00,12945.11,"","",C
"0050009396","0000000023",2019-11-07,"0000000023",2019-11-09,K4,"2019011","","100000006",EMEA,USD,51554.25,45826.00,5728.25,"","",C
"0050009445","0000000023",2019-11-20,"0000000023",2019-11-22,K4,"2019011","","100000009",EMEA,USD,74530.12,66249.00,8281.12,"","",C
"0050009477","0000000015",2019-11-28,"0000000015",2019-12-01,K4,"2019011","","100000037",EMEA,USD,75461.60,67077.00,8384.60,"","",C
"0050009788","0000000020",2020-03-13,"0000000020",2020-03-15,K4,"2020003","","100000035",EMEA,USD,67497.75,59998.00,7499.75,"","",C
"0050009841","0000000015",2020-04-02,"0000000015",2020-04-03,K4,"2020004","","100000035",EMEA,USD,76048.87,67599.00,8449.87,"","",C
"0050010057","0000000023",2020-06-08,"0000000023",2020-06-11,K4,"2020006","","100000013",EMEA,USD,72833.61,64741.00,8092.61,"","",C
"0050010094","0000000023",2020-06-19,"0000000023",2020-06-20,K4,"2020006","","100000035",EMEA,USD,117183.33,104163.00,13020.33,"","",C
"0050010119","0000000023",2020-06-28,"0000000023",2020-06-29,K4,"2020006","","100000037",EMEA,USD,54675.00,48600.00,6075.00,"","",C
"0050010140","0000000023",2020-07-03,"0000000023",2020-07-04,K4,"2020007","","100000038",EMEA,USD,41793.75,37150.00,4643.75,"","",C
"0050010380","0000000020",2020-09-23,"0000000020",2020-09-24,K4,"2020009","","100000009",EMEA,USD,91141.85,81015.00,10126.85,"","",C
"0050010393","0000000023",2020-09-25,"0000000023",2020-09-27,K4,"2020009","","100000014",EMEA,USD,66269.23,58906.00,7363.23,"","",C
"0050010579","0000000023",2020-11-21,"0000000023",2020-11-22,K4,"2020011","","100000013",EMEA,USD,83105.97,73872.00,9233.97,"","",C
"0050010585","0000000023",2020-11-22,"0000000023",2020-11-25,K4,"2020011","","100000012",EMEA,USD,89944.85,79951.00,9993.85,"","",C
"0050010768","0000000023",2021-02-04,"0000000023",2021-02-06,K4,"2021002","","100000007",EMEA,USD,61762.50,54900.00,6862.50,"","",C
"0050010778","0000000023",2021-02-08,"0000000023",2021-02-09,K4,"2021002","","100000038",EMEA,USD,71033.61,63141.00,7892.61,"","",C
"0050011017","0000000023",2021-05-03,"0000000023",2021-05-05,K4,"2021005","","100000005",EMEA,USD,77704.86,69071.00,8633.86,"","",C
"0050011927","0000000023",2022-02-15,"0000000023",2022-02-18,K4,"2022002","","100000006",EMEA,USD,84583.11,75185.00,9398.11,"","",C
"0050012050","0000000023",2022-03-23,"0000000023",2022-03-24,K4,"2022003","","100000005",EMEA,USD,70184.25,62386.00,7798.25,"","",C
"0050012090","0000000020",2022-04-03,"0000000020",2022-04-05,K4,"2022004","","100000037",EMEA,USD,89382.33,79451.00,9931.33,"","",C
"0050012344","0000000020",2022-06-26,"0000000020",2022-06-29,K4,"2022006","","100000009",EMEA,USD,68454.00,60848.00,7606.00,"","",C
"0050012368","0000000020",2022-07-03,"0000000020",2022-07-06,K4,"2022007","","100000014",EMEA,USD,84592.11,75193.00,9399.11,"","",C
"0050012820","0000000020",2022-12-18,"0000000020",2022-12-19,K4,"2022012","","100000009",EMEA,USD,55681.87,49495.00,6186.87,"","",C
"0050012995","0000000020",2023-02-16,"0000000020",2023-02-19,K4,"2023002","","100000005",EMEA,USD,45715.50,40636.00,5079.50,"","",C
"0050000034","0000000023",2011-01-16,"0000000023",2011-01-18,K4,"2011001","","100000009",EMEA,USD,86155.85,76583.00,9572.85,"","",C
"0050000088","0000000023",2011-02-03,"0000000023",2011-02-04,K4,"2011002","","100000012",EMEA,USD,69277.49,61580.00,7697.49,"","",C
"0050000137","0000000023",2011-02-23,"0000000023",2011-02-25,K4,"2011002","","100000036",EMEA,USD,100650.34,89467.00,11183.34,"","",C
"0050000269","0000000023",2011-04-07,"0000000023",2011-04-10,K4,"2011004","","100000008",EMEA,USD,90442.10,80393.00,10049.10,"","",C
"0050000352","0000000023",2011-05-06,"0000000023",2011-05-08,K4,"2011005","","100000011",EMEA,USD,53377.87,47447.00,5930.87,"","",C
"0050000367","0000000023",2011-05-10,"0000000023",2011-05-13,K4,"2011005","","100000013",EMEA,USD,75584.24,67186.00,8398.24,"","",C
"0050000384","0000000020",2011-05-17,"0000000020",2011-05-19,K4,"2011005","","100000038",EMEA,USD,63560.25,56498.00,7062.25,"","",C
"0050000414","0000000023",2011-06-01,"0000000023",2011-06-04,K4,"2011006","","100000007",EMEA,USD,75065.60,66725.00,8340.60,"","",C
"0050000522","0000000023",2011-07-06,"0000000023",2011-07-07,K4,"2011007","","100000010",EMEA,USD,72167.62,64149.00,8018.62,"","",C
"0050001165","0000000023",2012-01-23,"0000000023",2012-01-26,K4,"2012001","","100000005",EMEA,USD,48206.25,42850.00,5356.25,"","",C
"0050001240","0000000015",2012-02-12,"0000000015",2012-02-14,K4,"2012002","","100000038",EMEA,USD,104170.48,92596.00,11574.48,"","",C
"0050001444","0000000023",2012-04-14,"0000000023",2012-04-15,K4,"2012004","","100000011",EMEA,USD,40668.75,36150.00,4518.75,"","",C
"0050001531","0000000023",2012-05-11,"0000000023",2012-05-13,K4,"2012005","","100000010",EMEA,USD,64406.25,57250.00,7156.25,"","",C
"0050001533","0000000023",2012-05-12,"0000000023",2012-05-15,K4,"2012005","","100000013",EMEA,USD,77520.36,68907.00,8613.36,"","",C
"0050002312","0000000020",2013-02-12,"0000000020",2013-02-15,K4,"2013002","","100000010",EMEA,USD,55348.87,49199.00,6149.87,"","",C
"0050002498","0000000023",2013-04-26,"0000000023",2013-04-27,K4,"2013004","","100000035",EMEA,USD,65304.00,58048.00,7256.00,"","",C
"0050003014","0000000020",2013-10-14,"0000000020",2013-10-15,K4,"2013010","","100000008",EMEA,USD,74351.23,66090.00,8261.23,"","",C
"0050003256","0000000020",2014-01-10,"0000000020",2014-01-13,K4,"2014001","","100000035",EMEA,USD,133792.84,118927.00,14865.84,"","",C
"0050003315","0000000020",2014-01-28,"0000000020",2014-01-30,K4,"2014001","","100000010",EMEA,USD,75298.49,66932.00,8366.49,"","",C
"0050003596","0000000023",2014-05-21,"0000000023",2014-05-22,K4,"2014005","","100000009",EMEA,USD,58556.25,52050.00,6506.25,"","",C
"0050003605","0000000020",2014-05-24,"0000000020",2014-05-26,K4,"2014005","","100000038",EMEA,USD,73815.74,65614.00,8201.74,"","",C
"0050004036","0000000015",2014-10-26,"0000000015",2014-10-28,K4,"2014010","","100000012",EMEA,USD,84821.59,75397.00,9424.59,"","",C
"0050004102","0000000023",2014-11-16,"0000000023",2014-11-19,K4,"2014011","","100000008",EMEA,USD,89276.61,79357.00,9919.61,"","",C
"0050004481","0000000023",2015-03-14,"0000000023",2015-03-15,K4,"2015003","","100000005",EMEA,USD,42018.75,37350.00,4668.75,"","",C
"0050004485","0000000020",2015-03-14,"0000000020",2015-03-16,K4,"2015003","","100000028",EMEA,USD,127375.83,113223.00,14152.83,"","",C
"0050004510","0000000023",2015-03-27,"0000000023",2015-03-29,K4,"2015003","","100000006",EMEA,USD,115453.09,102625.00,12828.09,"","",C
"0050004650","0000000023",2015-05-13,"0000000023",2015-05-16,K4,"2015005","","100000011",EMEA,USD,90638.98,80568.00,10070.98,"","",C
"0050004678","0000000023",2015-05-21,"0000000023",2015-05-23,K4,"2015005","","100000013",EMEA,USD,71494.86,63551.00,7943.86,"","",C
"0050004868","0000000020",2015-07-20,"0000000020",2015-07-22,K4,"2015007","","100000035",EMEA,USD,64365.74,57214.00,7151.74,"","",C
"0050005188","0000000023",2015-11-03,"0000000023",2015-11-04,K4,"2015011","","100000014",EMEA,USD,75360.36,66987.00,8373.36,"","",C
"0050005235","0000000023",2015-11-18,"0000000023",2015-11-20,K4,"2015011","","100000038",EMEA,USD,80335.10,71409.00,8926.10,"","",C
"0050006120","0000000023",2016-09-17,"0000000023",2016-09-20,K4,"2016009","","100000036",EMEA,USD,95213.24,84634.00,10579.24,"","",C
"0050006147","0000000023",2016-09-26,"0000000023",2016-09-28,K4,"2016009","","100000009",EMEA,USD,58886.99,52344.00,6542.99,"","",C
"0050006162","0000000020",2016-09-29,"0000000020",2016-09-30,K4,"2016009","","100000010",EMEA,USD,64678.48,57492.00,7186.48,"","",C
"0050006676","0000000023",2017-04-03,"0000000023",2017-04-04,K4,"2017004","","100000038",EMEA,USD,89772.72,79798.00,9974.72,"","",C
"0050007117","0000000023",2017-08-19,"0000000023",2017-08-21,K4,"2017008","","100000036",EMEA,USD,55573.87,49399.00,6174.87,"","",C
"0050007432","0000000023",2017-12-16,"0000000023",2017-12-17,K4,"2017012","","100000011",EMEA,USD,75939.74,67502.00,8437.74,"","",C
"0050007620","0000000023",2018-02-07,"0000000023",2018-02-09,K4,"2018002","","100000006",EMEA,USD,64406.25,57250.00,7156.25,"","",C
"0050008402","0000000020",2018-11-13,"0000000020",2018-11-15,K4,"2018011","","100000010",EMEA,USD,91455.74,81294.00,10161.74,"","",C
"0050008694","0000000020",2019-02-26,"0000000020",2019-02-28,K4,"2019002","","100000006",EMEA,USD,61161.74,54366.00,6795.74,"","",C
"0050008981","0000000020",2019-06-12,"0000000020",2019-06-14,K4,"2019006","","100000010",EMEA,USD,91789.85,81591.00,10198.85,"","",C
"0050008985","0000000023",2019-06-14,"0000000023",2019-06-16,K4,"2019006","","100000011",EMEA,USD,83229.72,73982.00,9247.72,"","",C
"0050009080","0000000023",2019-07-18,"0000000023",2019-07-20,K4,"2019007","","100000038",EMEA,USD,85101.75,75646.00,9455.75,"","",C
"0050009632","0000000015",2020-01-14,"0000000015",2020-01-17,K4,"2020001","","100000008",EMEA,USD,61168.48,54372.00,6796.48,"","",C
"0050009654","0000000015",2020-01-21,"0000000015",2020-01-24,K4,"2020001","","100000007",EMEA,USD,54559.12,48497.00,6062.12,"","",C
"0050009789","0000000023",2020-03-13,"0000000023",2020-03-15,K4,"2020003","","100000036",EMEA,USD,40275.00,35800.00,4475.00,"","",C
"0050010173","0000000023",2020-07-14,"0000000023",2020-07-15,K4,"2020007","","100000037",EMEA,USD,57542.62,51149.00,6393.62,"","",C
"0050010682","0000000020",2020-12-30,"0000000020",2021-01-01,K4,"2020012","","100000011",EMEA,USD,79068.35,70283.00,8785.35,"","",C
"0050010774","0000000023",2021-02-07,"0000000023",2021-02-09,K4,"2021002","","100000013",EMEA,USD,74105.98,65872.00,8233.98,"","",C
"0050010810","0000000023",2021-02-20,"0000000023",2021-02-21,K4,"2021002","","100000037",EMEA,USD,76279.49,67804.00,8475.49,"","",C
"0050010895","0000000023",2021-03-26,"0000000023",2021-03-29,K4,"2021003","","100000007",EMEA,USD,66844.11,59417.00,7427.11,"","",C
"0050011010","0000000015",2021-05-02,"0000000015",2021-05-05,K4,"2021005","","100000013",EMEA,USD,54330.74,48294.00,6036.74,"","",C
"0050011112","0000000015",2021-05-29,"0000000015",2021-05-31,K4,"2021005","","100000009",EMEA,USD,73879.84,65671.00,8208.84,"","",C
"0050011463","0000000020",2021-09-25,"0000000020",2021-09-27,K4,"2021009","","100000005",EMEA,USD,101285.97,90032.00,11253.97,"","",C
"0050011658","0000000023",2021-11-24,"0000000023",2021-11-26,K4,"2021011","","100000026",EMEA,USD,39426.75,35046.00,4380.75,"","",C
"0050011683","0000000023",2021-12-01,"0000000023",2021-12-04,K4,"2021012","","100000005",EMEA,USD,56812.50,50500.00,6312.50,"","",C
"0050011807","0000000023",2022-01-13,"0000000023",2022-01-14,K4,"2022001","","100000012",EMEA,USD,54956.25,48850.00,6106.25,"","",C
"0050011942","0000000023",2022-02-20,"0000000023",2022-02-23,K4,"2022002","","100000038",EMEA,USD,34255.12,30449.00,3806.12,"","",C
"0050012157","0000000023",2022-04-28,"0000000023",2022-04-29,K4,"2022004","","100000014",EMEA,USD,47981.25,42650.00,5331.25,"","",C
"0050012286","0000000023",2022-06-06,"0000000023",2022-06-07,K4,"2022006","","100000013",EMEA,USD,102999.34,91555.00,11444.34,"","",C
"0050012330","0000000020",2022-06-22,"0000000020",2022-06-24,K4,"2022006","","100000036",EMEA,USD,60328.12,53625.00,6703.12,"","",C
"0050012354","0000000023",2022-06-30,"0000000023",2022-07-01,K4,"2022006","","100000036",EMEA,USD,56296.12,50041.00,6255.12,"","",C
"0050012494","0000000023",2022-08-19,"0000000023",2022-08-22,K4,"2022008","","100000011",EMEA,USD,52537.50,46700.00,5837.50,"","",C
"0050012526","0000000023",2022-08-28,"0000000023",2022-08-29,K4,"2022008","","100000005",EMEA,USD,92081.21,81850.00,10231.21,"","",C
"0050012671","0000000020",2022-10-19,"0000000020",2022-10-21,K4,"2022010","","100000005",EMEA,USD,95783.61,85141.00,10642.61,"","",C
"0050000097","0000000023",2011-02-07,"0000000023",2011-02-08,K4,"2011002","","100000009",EMEA,USD,63956.25,56850.00,7106.25,"","",C
"0050000273","0000000023",2011-04-07,"0000000023",2011-04-08,K4,"2011004","","100000007",EMEA,USD,58668.75,52150.00,6518.75,"","",C
"0050000386","0000000023",2011-05-18,"0000000023",2011-05-19,K4,"2011005","","100000010",EMEA,USD,71428.48,63492.00,7936.48,"","",C
"0050000488","0000000023",2011-06-24,"0000000023",2011-06-27,K4,"2011006","","100000036",EMEA,USD,80434.09,71497.00,8937.09,"","",C
"0050000510","0000000023",2011-07-01,"0000000023",2011-07-02,K4,"2011007","","100000027",EMEA,USD,40500.00,36000.00,4500.00,"","",C
"0050000612","0000000023",2011-08-01,"0000000023",2011-08-03,K4,"2011008","","100000010",EMEA,USD,71527.48,63580.00,7947.48,"","",C
"0050000620","0000000015",2011-08-03,"0000000015",2011-08-06,K4,"2011008","","100000006",EMEA,USD,106594.84,94751.00,11843.84,"","",C
"0050000681","0000000023",2011-08-18,"0000000023",2011-08-19,K4,"2011008","","100000011",EMEA,USD,99474.72,88422.00,11052.72,"","",C
"0050001285","0000000023",2012-02-24,"0000000023",2012-02-25,K4,"2012002","","100000010",EMEA,USD,94431.35,83939.00,10492.35,"","",C
"0050001367","0000000020",2012-03-23,"0000000020",2012-03-24,K4,"2012003","","100000014",EMEA,USD,93566.23,83170.00,10396.23,"","",C
"0050001464","0000000023",2012-04-21,"0000000023",2012-04-23,K4,"2012004","","100000014",EMEA,USD,78112.12,69433.00,8679.12,"","",C
"0050001563","0000000020",2012-05-22,"0000000020",2012-05-23,K4,"2012005","","100000037",EMEA,USD,81277.87,72247.00,9030.87,"","",C
"0050001577","0000000023",2012-05-24,"0000000023",2012-05-27,K4,"2012005","","100000026",EMEA,USD,104767.84,93127.00,11640.84,"","",C
"0050001837","0000000023",2012-08-22,"0000000023",2012-08-23,K4,"2012008","","100000036",EMEA,USD,53623.11,47665.00,5958.11,"","",C
"0050001945","0000000020",2012-09-27,"0000000020",2012-09-28,K4,"2012009","","100000009",EMEA,USD,45590.62,40525.00,5065.62,"","",C
"0050001992","0000000020",2012-10-17,"0000000020",2012-10-20,K4,"2012010","","100000009",EMEA,USD,101704.47,90404.00,11300.47,"","",C
"0050002201","0000000023",2013-01-04,"0000000023",2013-01-07,K4,"2013001","","100000035",EMEA,USD,57879.00,51448.00,6431.00,"","",C
"0050002840","0000000015",2013-08-18,"0000000015",2013-08-20,K4,"2013008","","100000013",EMEA,USD,70969.49,63084.00,7885.49,"","",C
"0050002874","0000000015",2013-08-25,"0000000015",2013-08-27,K4,"2013008","","100000011",EMEA,USD,120409.82,107031.00,13378.82,"","",C
"0050003379","0000000023",2014-02-22,"0000000023",2014-02-23,K4,"2014002","","100000038",EMEA,USD,72296.98,64264.00,8032.98,"","",C
"0050003949","0000000015",2014-10-01,"0000000015",2014-10-02,K4,"2014010","","100000035",EMEA,USD,47579.62,42293.00,5286.62,"","",C
"0050004130","0000000023",2014-11-23,"0000000023",2014-11-24,K4,"2014011","","100000011",EMEA,USD,122546.21,108930.00,13616.21,"","",C
"0050004549","0000000023",2015-04-10,"0000000023",2015-04-11,K4,"2015004","","100000038",EMEA,USD,127147.46,113020.00,14127.46,"","",C
"0050004842","0000000020",2015-07-14,"0000000020",2015-07-16,K4,"2015007","","100000037",EMEA,USD,85538.21,76034.00,9504.21,"","",C
